eurogrid_0250;;populacja_razem;populacja_lokale;populacja_k_razem;populacja_m_razem;populacja_00_04;populacja_05_09;populacja_10_14;populacja_15_19;populacja_20_24;populacja_25_29;populacja_30_34;populacja_35_39;populacja_40_44;populacja_45_49;populacja_50_54;populacja_55_59;populacja_60_64;populacja_65_69;populacja_70_74;populacja_75_99;msw_2012_lokale;msw_2013_lokale;msw_2014_lokale;msw_2015_lokale;msw_2016_lokale;msw_2012_popul_razem;msw_2013_popul_razem;msw_2014_popul_razem;msw_2015_popul_razem;msw_2016_popul_razem;budynki_all;budynki_mieszkalne;geometria92
1kmN3277E4805_11;1kmN3277E4805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((373340.21091172146 504850.81026693713, 373092.076242657 504881.6832143571, 373123.0475633274 505129.4561698381, 373371.1821253112 505098.58285437804, 373340.21091172146 504850.81026693713)))
1kmN3277E4806_11;1kmN3277E4806;3;1;2;1;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;3;3;3;0;0;MULTIPOLYGON (((374332.7496859719 504727.319814085, 374084.6149767821 504758.1922269901, 374115.58586963103 505005.9637119593, 374363.72047207394 504975.0909321103, 374332.7496859719 504727.319814085)))
1kmN3277E4807_11;1kmN3277E4807;75;16;36;39;7;3;3;8;5;5;4;4;8;8;2;2;2;6;1;7;12;12;12;13;15;63;61;63;66;76;0;0;MULTIPOLYGON (((375325.2886392992 504603.83149507176, 375077.15388255654 504634.7033751458, 375108.12434890115 504882.47339399345, 375356.2589992333 504851.60114807356, 375325.2886392992 504603.83149507176)))
1kmN3277E4808_11;1kmN3277E4808;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((376317.8278014489 504480.3453031508, 376069.6929897127 504511.21665208787, 376100.663030871 504758.985209194, 376348.7977365192 504728.11349551193, 376317.8278014489 504480.3453031508)))
1kmN3277E4809_11;1kmN3277E4809;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((377310.36720216065 504356.8612315608, 377062.2323279916 504387.73205104657, 377093.20194527815 504635.49915080145, 377341.33671368344 504604.6279676631, 377310.36720216065 504356.8612315608)))
1kmN3277E4810_11;1kmN3277E4810;4;2;2;2;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;2;2;2;2;2;3;3;3;4;4;0;0;MULTIPOLYGON (((378302.90687117015 504233.3792735515, 378054.77192713623 504264.24956527445, 378085.74112186633 504512.0152120646, 378333.8759604625 504481.1445577983, 378302.90687117015 504233.3792735515)))
1kmN3277E4811_33;1kmN3277E4811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((378458.13934367185 503459.213872307, 378210.0040654589 503490.0829451503, 378240.9709236338 503737.84846733976, 378489.10609674867 503706.9790320322, 378458.13934367185 503459.213872307)))
1kmN3278E4771_11;1kmN3278E4771;142;38;72;70;6;13;8;9;4;5;17;13;11;8;4;11;14;10;3;6;32;35;36;36;36;124;133;136;140;142;0;0;MULTIPOLYGON (((339717.73747244803 510042.1036346834, 339469.6002176467 510072.99738163594, 339500.58989420434 510320.8225927688, 339748.7270304023 510289.9284407133, 339717.73747244803 510042.1036346834)))
1kmN3278E4772_11;1kmN3278E4772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((340710.285961027 509918.5301383324, 340462.1489175509 509949.42328892276, 340493.13812019874 510197.2468812801, 340741.2750454073 510166.3533266783, 340710.285961027 509918.5301383324)))
1kmN3278E4773_11;1kmN3278E4773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((341702.83362290123 509794.9590231525, 341454.69678331097 509825.85157908313, 341485.6855133675 510073.67355703656, 341733.82223501976 510042.78059820086, 341702.83362290123 509794.9590231525)))
1kmN3278E4774_11;1kmN3278E4774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((342695.38048781524 509671.39028237667, 342447.2438446743 509702.2822453389, 342478.2321034577 509950.1026132908, 342726.3686289785 509919.2102485178, 342695.38048781524 509671.39028237667)))
1kmN3278E4775_11;1kmN3278E4775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((343687.92658548185 509547.8239092361, 343439.79013137077 509578.7152809212, 343470.7779201908 509826.53404326737, 343718.9142570242 509795.64227086585, 343687.92658548185 509547.8239092361)))
1kmN3278E4776_11;1kmN3278E4776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((344680.4719456559 509424.25989697874, 344432.33567312977 509455.1506790845, 344463.3229933088 509702.967840204, 344711.4591488845 509672.07665848825, 344680.4719456559 509424.25989697874)))
1kmN3278E4777_11;1kmN3278E4777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((345673.0165980563 509300.6982388459, 345424.88049968675 509331.5884330459, 345455.8673525421 509579.4039973356, 345704.0033342887 509548.5134046059, 345673.0165980563 509300.6982388459)))
1kmN3278E4778_11;1kmN3278E4778;4;1;2;2;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;0;0;MULTIPOLYGON (((346665.5605724286 509177.1389280604, 346417.4246407775 509208.02853605896, 346448.41102762375 509455.84250790626, 346696.5468429858 509424.95250247605, 346665.5605724286 509177.1389280604)))
1kmN3278E4779_11;1kmN3278E4779;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((347658.1038985037 509053.5819578618, 347409.968126139 509084.47098135017, 347440.95404829714 509332.2833651416, 347689.08970469714 509301.39394532517, 347658.1038985037 509053.5819578618)))
1kmN3278E4780_11;1kmN3278E4780;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((348650.64660601737 508930.0273215007, 348402.5109855041 508960.9157621665, 348433.4964442855 509208.72656228207, 348681.6319491636 509177.83772639744, 348650.64660601737 508930.0273215007)))
1kmN3278E4781_11;1kmN3278E4781;118;32;59;59;10;4;7;4;4;4;9;8;8;6;15;9;9;6;4;11;28;27;27;28;28;119;113;113;118;112;0;0;MULTIPOLYGON (((349643.1887247026 508806.4750122009, 349395.0532486038 508837.3628717307, 349426.0382453336 509085.17209258117, 349674.17360612145 509054.28383891657, 349643.1887247026 508806.4750122009)))
1kmN3278E4782_11;1kmN3278E4782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((350635.7302842879 508682.92502320744, 350387.5949451789 508713.81230330095, 350418.579481166 508961.61994926445, 350666.7147052947 508930.7322761407, 350635.7302842879 508682.92502320744)))
1kmN3278E4783_11;1kmN3278E4783;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((351628.27131452225 508559.37734776177, 351380.1361049666 508590.26405010093, 351411.1201815299 508838.070125564, 351659.255276435 508807.18303129077, 351628.27131452225 508559.37734776177)))
1kmN3278E4784_11;1kmN3278E4784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((352620.81184513273 508435.8319791015, 352372.67675769096 508466.7181053823, 352403.6603761434 508714.52261473425, 352651.79534926126 508683.6360976156, 352620.81184513273 508435.8319791015)))
1kmN3278E4785_11;1kmN3278E4785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((353613.3519058527 508312.2889104793, 353365.2169331033 508343.17446237523, 353396.2000947583 508590.97741000634, 353644.3349535267 508560.09146836493, 353613.3519058527 508312.2889104793)))
1kmN3278E4786_11;1kmN3278E4786;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((354605.891526425 508188.7481350973, 354357.75666092173 508219.63311431836, 354388.7393671061 508467.4345046282, 354636.8741189429 508436.54913676064, 354605.891526425 508188.7481350973)))
1kmN3278E4787_11;1kmN3278E4787;115;35;65;50;6;9;5;5;3;12;16;13;5;1;5;11;9;7;3;5;31;31;31;30;31;100;102;104;105;108;0;0;MULTIPOLYGON (((355598.4307365814 508065.20964624453, 355350.29597088764 508096.09405446425, 355381.27822291176 508343.8938918328, 355629.41287526704 508313.00909605157, 355598.4307365814 508065.20964624453)))
1kmN3278E4788_11;1kmN3278E4788;42;18;23;19;5;1;0;1;1;6;1;1;2;4;3;3;2;4;1;7;17;16;16;16;16;40;38;38;38;38;0;0;MULTIPOLYGON (((356590.969566051 507941.673437126, 356342.8348927477 507972.5572760496, 356373.8166919242 508220.35556485783, 356621.95125222905 508189.47133948095, 356590.969566051 507941.673437126)))
1kmN3278E4789_11;1kmN3278E4789;95;44;29;66;8;4;0;3;2;6;11;47;2;4;1;3;1;1;0;2;21;23;25;26;25;47;46;53;54;56;0;0;MULTIPOLYGON (((357583.50804457837 507818.1395009924, 357335.37345622235 507849.0227723019, 357366.3548038744 508096.8195169531, 357614.4892795533 508065.93586028554, 357583.50804457837 507818.1395009924)))
1kmN3278E4790_11;1kmN3278E4790;33;15;19;14;4;0;8;2;1;1;0;3;0;3;4;0;1;1;3;2;10;9;9;10;10;29;28;25;26;26;0;0;MULTIPOLYGON (((358576.04620189976 507694.60783109255, 358327.9116910604 507725.4905364765, 358358.89258849923 507973.28574134596, 358607.026986993 507942.40265171044, 358576.04620189976 507694.60783109255)))
1kmN3278E4791_11;1kmN3278E4791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((359568.5840677479 507571.07842066325, 359320.4496269903 507601.96056182496, 359351.4300755319 507849.75423130393, 359599.5644042768 507818.87170698214, 359568.5840677479 507571.07842066325)))
1kmN3278E4792_11;1kmN3278E4792;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((360561.12167186505 507447.5512629533, 360312.98729375086 507478.4328415608, 360343.96729471156 507726.22498004045, 360592.1015611384 507695.34301937465, 360561.12167186505 507447.5512629533)))
1kmN3278E4793_11;1kmN3278E4793;17;6;14;3;1;0;0;1;1;1;8;0;1;0;0;1;1;1;1;0;3;3;3;3;3;11;10;11;11;11;0;0;MULTIPOLYGON (((361553.65904397797 507324.0263511967, 361305.5247210756 507354.90736895707, 361336.50427577016 507602.69798081554, 361584.6384873133 507571.8165821023, 361553.65904397797 507324.0263511967)))
1kmN3278E4794_11;1kmN3278E4794;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0;MULTIPOLYGON (((362546.1962138299 507200.5036786366, 362298.0619387046 507231.38413722813, 362329.04104844993 507479.1732268734, 362577.17521254765 507448.29238842055, 362546.1962138299 507200.5036786366)))
1kmN3278E4795_11;1kmN3278E4795;34;14;16;18;2;0;3;1;1;0;4;4;6;2;1;1;6;1;0;2;12;13;13;14;14;30;32;32;33;34;0;0;MULTIPOLYGON (((363538.73321116413 507076.9832385266, 363290.59897638037 507107.8631396303, 363321.57764248975 507355.6507114433, 363569.7117665736 507324.77043155767, 363538.73321116413 507076.9832385266)))
1kmN3278E4796_11;1kmN3278E4796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((364531.2700657054 506953.4650240913, 364283.1358638279 506984.34436941054, 364314.11408761656 507232.1304277722, 364562.2481791249 507201.2507047821, 364531.2700657054 506953.4650240913)))
1kmN3278E4797_11;1kmN3278E4797;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((365523.80680719565 506829.9490285972, 365275.67263079446 506860.8278198233, 365306.65041358257 507108.612369122, 365554.7844799397 507077.73320131656, 365523.80680719565 506829.9490285972)))
1kmN3278E4798_11;1kmN3278E4798;2;2;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;3;3;3;2;2;5;5;4;2;2;0;0;MULTIPOLYGON (((366516.3434653729 506706.4352452727, 366268.20930701203 506737.31348408107, 366299.18665011245 506985.0965287145, 366547.32069876045 506954.2179144174, 366516.3434653729 506706.4352452727)))
1kmN3278E4799_11;1kmN3278E4799;16;5;6;10;1;0;2;0;1;0;0;4;2;1;0;0;0;2;2;1;4;4;4;4;5;13;14;14;14;16;0;0;MULTIPOLYGON (((367508.88006997993 506582.9236673722, 367260.7459222247 506613.801355456, 367291.72282695107 506861.58289979864, 367539.8568653193 506830.7048373213, 367508.88006997993 506582.9236673722)))
1kmN3278E4800_11;1kmN3278E4800;76;19;40;36;6;2;3;4;3;9;7;5;3;2;7;9;3;3;3;7;20;19;19;19;19;74;78;79;77;76;0;0;MULTIPOLYGON (((368501.4166507515 506459.41428813245, 368253.282506166 506490.29142718296, 368284.25897383655 506738.07147562783, 368532.3930093596 506707.19396328926, 368501.4166507515 506459.41428813245)))
1kmN3278E4801_11;1kmN3278E4801;289;89;127;162;15;14;15;14;15;16;47;26;14;26;16;13;20;11;7;20;80;74;73;74;70;270;247;250;245;244;0;0;MULTIPOLYGON (((369493.9532374239 506335.9071007911, 369245.8190885711 506366.783692508, 369276.79512049747 506614.562249437, 369524.92916061386 506583.6852855403, 369493.9532374239 506335.9071007911)))
1kmN3278E4802_11;1kmN3278E4802;148;35;69;79;6;7;6;10;9;14;11;12;11;11;7;11;9;13;4;7;32;33;33;33;33;148;150;154;154;150;0;0;MULTIPOLYGON (((370486.4898597297 506212.40209861286, 370238.3556991855 506243.2781446697, 370269.3312966859 506491.0552144842, 370517.4653488293 506460.17879733443, 370486.4898597297 506212.40209861286)))
1kmN3278E4803_11;1kmN3278E4803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;1;0;17;17;14;3;0;0;0;MULTIPOLYGON (((371479.02654742653 506088.89927483164, 371230.8923677445 506119.774776916, 371261.86753213505 506367.55036401004, 371510.0016037361 506336.6744919168, 371479.02654742653 506088.89927483164)))
1kmN3278E4804_11;1kmN3278E4804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((372471.56333023775 505965.39862270467, 372223.42912399204 505996.27358251624, 372254.4038565762 506244.0476912409, 372502.5379550763 506213.17236253154, 372471.56333023775 505965.39862270467)))
1kmN3278E4805_11;1kmN3278E4805;6;1;2;4;0;0;0;1;0;0;1;1;0;0;1;0;2;0;0;0;1;1;1;1;1;7;7;7;7;6;0;0;MULTIPOLYGON (((373464.1002379025 505841.90013546403, 373215.9659976595 505872.7745546885, 373246.9402997607 506120.5471894527, 373495.0744325906 506089.6724024322, 373464.1002379025 505841.90013546403)))
1kmN3278E4806_11;1kmN3278E4806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((374456.637300172 505718.4038063651, 374208.5030184857 505749.2776866816, 374239.47689141874 505997.04885188024, 374487.61106601474 505966.17460485734, 374456.637300172 505718.4038063651)))
1kmN3278E4807_11;1kmN3278E4807;93;28;47;46;5;10;8;3;4;8;2;11;10;2;5;5;8;5;2;5;22;26;26;26;26;85;91;92;95;95;0;0;MULTIPOLYGON (((375449.17454677436 505594.90962864924, 375201.04021621775 505625.7829717612, 375232.0136612917 505873.5526717752, 375480.14788509265 505842.678963054, 375449.17454677436 505594.90962864924)))
1kmN3278E4808_11;1kmN3278E4808;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((376441.7120074554 505471.4175955793, 376193.57762059325 505502.2904031528, 376224.55063912785 505750.05864236597, 376472.6849195623 505719.1854702737, 376441.7120074554 505471.4175955793)))
1kmN3278E4809_11;1kmN3278E4809;6;1;4;2;0;0;2;0;0;0;1;1;0;0;0;0;0;1;0;1;1;1;1;1;1;7;7;6;6;6;0;0;MULTIPOLYGON (((377434.2497119553 505347.92770038266, 377186.1152613488 505378.79997412115, 377217.08785465907 505626.5667569293, 377465.2221991633 505595.69411976263, 377434.2497119553 505347.92770038266)))
1kmN3278E4810_11;1kmN3278E4810;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((378426.7876900105 505224.4399363119, 378178.6531682273 505255.31167790387, 378209.6253376279 505503.0770086823, 378457.7597536417 505472.2049047686, 378426.7876900105 505224.4399363119)))
1kmN3278E4811_33;1kmN3278E4811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((378582.01081776666 504450.2740354659, 378333.8759604625 504481.1445577983, 378364.84579338843 504728.90976293944, 378612.9805452615 504698.03887837846, 378582.01081776666 504450.2740354659)))
1kmN3279E4771_11;1kmN3279E4771;21;7;10;11;3;4;1;0;0;0;4;2;4;1;0;0;0;0;2;0;5;6;6;7;7;16;18;19;20;21;0;0;MULTIPOLYGON (((339841.70024430717 511033.40233222954, 339593.5634644151 511064.2976992484, 339624.5561678874 511312.1225594515, 339872.6928288342 511281.226787569, 339841.70024430717 511033.40233222954)))
1kmN3279E4772_11;1kmN3279E4772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((340834.2468365346 510909.82236655056, 340586.110266646 510940.7171328254, 340617.102494849 511188.5403751889, 340865.2389461264 511157.6452051336, 340834.2468365346 510909.82236655056)))
1kmN3279E4773_11;1kmN3279E4773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((341826.79260732245 510786.2447995981, 341578.65624001116 510817.13896682486, 341609.64799426205 511064.9605957251, 341857.784243294 511034.0660258215, 341826.79260732245 510786.2447995981)))
1kmN3279E4774_11;1kmN3279E4774;19;5;8;11;3;6;1;0;0;0;2;4;2;1;0;0;0;0;0;0;1;1;2;3;5;2;3;9;14;19;0;0;MULTIPOLYGON (((342819.3375864143 510662.669624608, 342571.20141423924 510693.56319447514, 342602.19269586226 510941.3832143191, 342850.3287500852 510910.4892428685, 342819.3375864143 510662.669624608)))
1kmN3279E4775_11;1kmN3279E4775;8;2;4;4;0;3;1;0;0;0;0;3;1;0;0;0;0;0;0;0;0;1;1;2;2;0;3;3;8;8;0;0;MULTIPOLYGON (((343811.8818035353 510539.0968348151, 343563.74581906246 510569.9898090176, 343594.7366293747 510817.80822419096, 343842.8724962274 510786.9148495076, 343811.8818035353 510539.0968348151)))
1kmN3279E4776_11;1kmN3279E4776;9;3;3;6;1;1;2;0;0;0;0;4;1;0;0;0;0;0;0;0;2;2;3;3;3;5;5;8;9;9;0;0;MULTIPOLYGON (((344804.4252884258 510415.526423472, 344556.2894842253 510446.4188036928, 344587.27982453874 510694.2356185857, 344835.41551144957 510663.3428389756, 344804.4252884258 510415.526423472)))
1kmN3279E4777_11;1kmN3279E4777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((345796.968070816 510291.95838379674, 345548.8324394531 510322.85017173924, 345579.8223110887 510570.6653907327, 345827.9578254892 510539.77320449986, 345796.968070816 510291.95838379674)))
1kmN3279E4778_11;1kmN3279E4778;33;13;15;18;1;2;3;2;4;0;0;3;2;6;1;1;2;3;2;1;9;11;11;12;12;25;29;30;32;32;0;0;MULTIPOLYGON (((346789.51018044434 510168.3927090261, 346541.3747144849 510199.283906376, 346572.36411875533 510447.0975338649, 346820.49946808117 510416.20593932364, 346789.51018044434 510168.3927090261)))
1kmN3279E4779_11;1kmN3279E4779;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((347782.05164703913 510044.82939241827, 347533.9163390461 510075.7200008612, 347564.9052772727 510323.53204123396, 347813.0404689561 510292.64103669766, 347782.05164703913 510044.82939241827)))
1kmN3279E4780_11;1kmN3279E4780;31;10;16;15;1;9;1;0;0;2;2;6;5;0;1;1;0;2;0;1;7;8;8;9;9;29;30;30;31;32;0;0;MULTIPOLYGON (((348774.5925003392 509921.2684271941, 348526.457342881 509952.1584484251, 348557.4458163777 510199.9689060692, 348805.5808578605 510169.0784898335, 348774.5925003392 509921.2684271941)))
1kmN3279E4781_11;1kmN3279E4781;87;21;41;46;3;5;8;3;8;5;10;5;5;5;7;5;3;7;3;5;21;21;21;21;21;84;89;89;87;87;0;0;MULTIPOLYGON (((349767.13277007267 509797.7098065829, 349518.9977557225 509828.599242297, 349549.9857658056 510076.4081215989, 349798.1206645096 510045.51829199307, 349767.13277007267 509797.7098065829)))
1kmN3279E4782_11;1kmN3279E4782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1;1;0;0;0;0;MULTIPOLYGON (((350759.67248598195 509674.15352384653, 350511.5376072994 509705.04237572476, 350542.5251552872 509952.8496810887, 350790.659918653 509921.96043639816, 350759.67248598195 509674.15352384653)))
1kmN3279E4783_11;1kmN3279E4783;107;32;51;56;11;8;3;5;9;13;10;2;8;4;12;7;2;6;3;4;33;33;33;32;32;105;106;106;112;107;0;0;MULTIPOLYGON (((351752.21167780017 509550.5995721994, 351504.07692735194 509581.4878419442, 351535.06401455874 509829.29357774556, 351783.19865001924 509798.4049163023, 351752.21167780017 509550.5995721994)))
1kmN3279E4784_11;1kmN3279E4784;94;33;53;41;6;6;9;5;5;7;9;10;7;2;4;4;12;3;1;4;22;28;31;35;33;65;84;91;98;94;0;0;MULTIPOLYGON (((352744.7503752613 509427.0479449034, 352496.6157456181 509457.935634193, 352527.6023733625 509705.7398048304, 352775.7368883471 509674.8517249357, 352744.7503752613 509427.0479449034)))
1kmN3279E4785_11;1kmN3279E4785;10;4;4;6;0;0;0;1;1;0;0;2;2;0;0;2;0;1;0;1;4;4;4;4;4;10;10;10;10;10;0;0;MULTIPOLYGON (((353737.28860810027 509303.4986351896, 353489.15409182373 509334.38574572187, 353520.1402614201 509582.1883555623, 353768.27466336475 509551.30085552577, 353737.28860810027 509303.4986351896)))
1kmN3279E4786_11;1kmN3279E4786;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((354729.826406048 509179.9516362967, 354481.6919957027 509210.8381697517, 354512.6777084741 509458.6392232012, 354760.81200481474 509427.75230134, 354729.826406048 509179.9516362967)))
1kmN3279E4787_11;1kmN3279E4787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((355722.36379884905 509056.4069414567, 355474.22948700626 509087.2928995257, 355505.21474425803 509335.0924009839, 355753.3489424286 509304.2060555946, 355722.36379884905 509056.4069414567)))
1kmN3279E4788_11;1kmN3279E4788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((356714.9008162278 508932.86454391666, 356466.76659545174 508963.7499283096, 356497.7513985097 509211.5478821434, 356745.88550593785 509180.66211153753, 356714.9008162278 508932.86454391666)))
1kmN3279E4789_11;1kmN3279E4789;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((357707.43748792855 508809.3244369244, 357459.3033507853 508840.20924930833, 357490.2877009582 509088.00565992296, 357738.42172508535 509057.1204624213, 357707.43748792855 508809.3244369244)))
1kmN3279E4790_11;1kmN3279E4790;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;MULTIPOLYGON (((358699.9738436887 508685.78661372047, 358451.83978274005 508716.6708557829, 358482.8236813459 508964.465727563, 358730.95762960415 508933.58110146504, 358699.9738436887 508685.78661372047)))
1kmN3279E4791_11;1kmN3279E4791;127;38;70;57;9;10;8;2;4;8;11;19;7;3;1;7;13;8;3;14;36;35;35;37;37;107;107;112;125;125;0;0;MULTIPOLYGON (((359692.509913236 508562.2510675397, 359444.37592105044 508593.1347409794, 359475.3593694065 508840.9280783031, 359723.4932492293 508810.04402192775, 359692.509913236 508562.2510675397)))
1kmN3279E4792_11;1kmN3279E4792;82;26;44;38;3;4;1;4;4;5;10;8;5;2;4;9;4;7;7;5;26;24;24;24;24;70;73;76;76;78;0;0;MULTIPOLYGON (((360685.04572630837 508438.717791616, 360436.9117954582 508469.60089812987, 360467.8947948795 508717.3927053893, 360716.0286136993 508686.50921703875, 360685.04572630837 508438.717791616)))
1kmN3279E4793_11;1kmN3279E4793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((361677.58131264616 508315.18677920755, 361429.4474356956 508346.06932046916, 361460.42998749856 508593.8596020611, 361708.5637527546 508562.976680059, 361677.58131264616 508315.18677920755)))
1kmN3279E4794_11;1kmN3279E4794;372;169;146;226;36;16;5;16;13;31;67;115;17;3;8;10;13;14;2;6;78;102;112;115;118;171;222;241;258;264;0;0;MULTIPOLYGON (((362670.1167019876 508191.65802354366, 362421.9828714951 508222.5400012573, 362452.96497699263 508470.3287615543, 362701.098696118 508439.446404214, 362670.1167019876 508191.65802354366)))
