,populacja_razem,populacja_lokale,populacja_k_razem,populacja_m_razem,populacja_00_04,populacja_05_09,populacja_10_14,populacja_15_19,populacja_20_24,populacja_25_29,populacja_30_34,populacja_35_39,populacja_40_44,populacja_45_49,populacja_50_54,populacja_55_59,populacja_60_64,populacja_65_69,populacja_70_74,populacja_75_99,msw_2012_lokale,msw_2013_lokale,msw_2014_lokale,msw_2015_lokale,msw_2016_lokale,msw_2012_popul_razem,msw_2013_popul_razem,msw_2014_popul_razem,msw_2015_popul_razem,msw_2016_popul_razem,budynki_all,budynki_mieszkalne,geometry,war
3452,108,35,59,49,18,8,7,6,7,3,21,9,9,2,0,5,3,5,3,2,14,14,23,28,35,68,68,86,97,108,35,30,"POLYGON ((19.87895814557943 49.97614673761605, 19.87549933196975 49.97644860330923, 19.87596151050603 49.97867306659474, 19.87942048097495 49.97837118475834, 19.87895814557943 49.97614673761605))",True
3453,55,28,31,24,11,5,1,3,2,6,15,3,6,1,1,0,0,0,1,0,0,13,20,24,28,0,25,40,50,55,11,5,"POLYGON ((19.87942048097495 49.97837118475834, 19.87596151050603 49.97867306659474, 19.87642374276784 49.98089752569805, 19.87988287011344 49.98059562771663, 19.87942048097495 49.97837118475834))",True
3502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.94513333095595 49.97261548135153, 19.94167512011507 49.97291935792822, 19.94214033182946 49.97514350935801, 19.94559869941317 49.97483961653443, 19.94513333095595 49.97261548135153))",True
3503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.94513333095595 49.97261548135153, 19.94167512011507 49.97291935792822, 19.94214033182946 49.97514350935801, 19.94559869941317 49.97483961653443, 19.94513333095595 49.97261548135153))",True
3504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.94513333095595 49.97261548135153, 19.94167512011507 49.97291935792822, 19.94214033182946 49.97514350935801, 19.94559869941317 49.97483961653443, 19.94513333095595 49.97261548135153))",True
3505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.94513333095595 49.97261548135153, 19.94167512011507 49.97291935792822, 19.94214033182946 49.97514350935801, 19.94559869941317 49.97483961653443, 19.94513333095595 49.97261548135153))",True
3506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.94513333095595 49.97261548135153, 19.94167512011507 49.97291935792822, 19.94214033182946 49.97514350935801, 19.94559869941317 49.97483961653443, 19.94513333095595 49.97261548135153))",True
3507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.94513333095595 49.97261548135153, 19.94167512011507 49.97291935792822, 19.94214033182946 49.97514350935801, 19.94559869941317 49.97483961653443, 19.94513333095595 49.97261548135153))",True
3508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.94513333095595 49.97261548135153, 19.94167512011507 49.97291935792822, 19.94214033182946 49.97514350935801, 19.94559869941317 49.97483961653443, 19.94513333095595 49.97261548135153))",True
3509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.94513333095595 49.97261548135153, 19.94167512011507 49.97291935792822, 19.94214033182946 49.97514350935801, 19.94559869941317 49.97483961653443, 19.94513333095595 49.97261548135153))",True
3510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.94513333095595 49.97261548135153, 19.94167512011507 49.97291935792822, 19.94214033182946 49.97514350935801, 19.94559869941317 49.97483961653443, 19.94513333095595 49.97261548135153))",True
3552,179,34,100,79,6,14,6,10,14,16,18,8,11,9,7,23,13,6,2,16,31,31,31,31,34,182,175,176,176,179,37,34,"POLYGON ((19.95896577309686 49.9713989253968, 19.95550772277075 49.97170322182883, 19.95597356141377 49.97392730823861, 19.95943176845425 49.97362299553821, 19.95896577309686 49.9713989253968))",True
3553,39,6,21,18,3,4,3,0,2,2,4,5,5,1,0,3,4,2,1,0,5,7,7,7,6,36,36,37,40,39,10,5,"POLYGON ((19.95849983188427 49.96917485102701, 19.95504193825515 49.9694791311925, 19.95550772277075 49.97170322182883, 19.95896577309686 49.9713989253968, 19.95849983188427 49.96917485102701))",True
3554,26,7,16,10,2,1,0,2,1,2,1,3,3,1,0,2,1,1,3,3,7,7,7,7,7,25,26,26,27,26,8,7,"POLYGON ((19.95504193825515 49.9694791311925, 19.95158400448506 49.96978330640252, 19.95204963229666 49.97200741329991, 19.95550772277075 49.97170322182883, 19.95504193825515 49.9694791311925))",True
3555,26,7,16,10,2,1,0,2,1,2,1,3,3,1,0,2,1,1,3,3,7,7,7,7,7,25,26,26,27,26,8,7,"POLYGON ((19.95504193825515 49.9694791311925, 19.95158400448506 49.96978330640252, 19.95204963229666 49.97200741329991, 19.95550772277075 49.97170322182883, 19.95504193825515 49.9694791311925))",True
3556,26,7,16,10,2,1,0,2,1,2,1,3,3,1,0,2,1,1,3,3,7,7,7,7,7,25,26,26,27,26,8,7,"POLYGON ((19.95504193825515 49.9694791311925, 19.95158400448506 49.96978330640252, 19.95204963229666 49.97200741329991, 19.95550772277075 49.97170322182883, 19.95504193825515 49.9694791311925))",True
3557,26,7,16,10,2,1,0,2,1,2,1,3,3,1,0,2,1,1,3,3,7,7,7,7,7,25,26,26,27,26,8,7,"POLYGON ((19.95504193825515 49.9694791311925, 19.95158400448506 49.96978330640252, 19.95204963229666 49.97200741329991, 19.95550772277075 49.97170322182883, 19.95504193825515 49.9694791311925))",True
3558,34,10,19,15,0,2,1,1,6,5,2,2,0,5,5,2,0,2,0,1,8,9,9,10,10,35,39,38,37,34,16,13,"POLYGON ((19.95550772277075 49.97170322182883, 19.95204963229666 49.97200741329991, 19.95251531421805 49.9742315159728, 19.95597356141377 49.97392730823861, 19.95550772277075 49.97170322182883))",True
3559,6,1,3,3,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,6,6,6,6,6,2,2,"POLYGON ((19.95803394480735 49.96695077242839, 19.95457620785787 49.96725503632941, 19.95504193825515 49.9694791311925, 19.95849983188427 49.96917485102701, 19.95803394480735 49.96695077242839))",True
3560,6,1,3,3,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,6,6,6,6,6,2,2,"POLYGON ((19.95803394480735 49.96695077242839, 19.95457620785787 49.96725503632941, 19.95504193825515 49.9694791311925, 19.95849983188427 49.96917485102701, 19.95803394480735 49.96695077242839))",True
3561,6,1,3,3,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,6,6,6,6,6,2,2,"POLYGON ((19.95803394480735 49.96695077242839, 19.95457620785787 49.96725503632941, 19.95504193825515 49.9694791311925, 19.95849983188427 49.96917485102701, 19.95803394480735 49.96695077242839))",True
3562,6,1,3,3,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,6,6,6,6,6,2,2,"POLYGON ((19.95803394480735 49.96695077242839, 19.95457620785787 49.96725503632941, 19.95504193825515 49.9694791311925, 19.95849983188427 49.96917485102701, 19.95803394480735 49.96695077242839))",True
3576,22,4,12,10,0,0,1,2,2,6,3,0,0,2,3,2,1,0,0,0,5,5,5,5,4,26,26,25,23,22,6,6,"POLYGON ((19.95204963229666 49.97200741329991, 19.94859150168745 49.97231149980812, 19.94905702688026 49.9745356187387, 19.95251531421805 49.9742315159728, 19.95204963229666 49.97200741329991))",True
3577,48,11,28,20,3,2,2,4,1,3,6,3,5,2,0,3,7,2,3,2,9,12,11,11,11,44,53,52,48,48,18,17,"POLYGON ((19.95158400448506 49.96978330640252, 19.94812603058697 49.97008737665492, 19.94859150168745 49.97231149980812, 19.95204963229666 49.97200741329991, 19.95158400448506 49.96978330640252))",True
3578,48,11,28,20,3,2,2,4,1,3,6,3,5,2,0,3,7,2,3,2,9,12,11,11,11,44,53,52,48,48,18,17,"POLYGON ((19.95158400448506 49.96978330640252, 19.94812603058697 49.97008737665492, 19.94859150168745 49.97231149980812, 19.95204963229666 49.97200741329991, 19.95158400448506 49.96978330640252))",True
3579,48,11,28,20,3,2,2,4,1,3,6,3,5,2,0,3,7,2,3,2,9,12,11,11,11,44,53,52,48,48,18,17,"POLYGON ((19.95158400448506 49.96978330640252, 19.94812603058697 49.97008737665492, 19.94859150168745 49.97231149980812, 19.95204963229666 49.97200741329991, 19.95158400448506 49.96978330640252))",True
3580,48,11,28,20,3,2,2,4,1,3,6,3,5,2,0,3,7,2,3,2,9,12,11,11,11,44,53,52,48,48,18,17,"POLYGON ((19.95158400448506 49.96978330640252, 19.94812603058697 49.97008737665492, 19.94859150168745 49.97231149980812, 19.95204963229666 49.97200741329991, 19.95158400448506 49.96978330640252))",True
3585,79,18,38,41,4,5,1,9,7,8,3,4,4,3,11,4,3,7,1,5,16,17,17,17,18,80,81,79,80,79,24,18,"POLYGON ((19.94859150168745 49.97231149980812, 19.94513333095595 49.97261548135153, 19.94559869941317 49.97483961653443, 19.94905702688026 49.9745356187387, 19.94859150168745 49.97231149980812))",True
3623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.96195768535945 49.96887046590803, 19.95849983188427 49.96917485102701, 19.95896577309686 49.9713989253968, 19.96242378326205 49.97109452400591, 19.96195768535945 49.96887046590803))",True
3624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.96195768535945 49.96887046590803, 19.95849983188427 49.96917485102701, 19.95896577309686 49.9713989253968, 19.96242378326205 49.97109452400591, 19.96195768535945 49.96887046590803))",True
3625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.96195768535945 49.96887046590803, 19.95849983188427 49.96917485102701, 19.95896577309686 49.9713989253968, 19.96242378326205 49.97109452400591, 19.96195768535945 49.96887046590803))",True
3626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.96195768535945 49.96887046590803, 19.95849983188427 49.96917485102701, 19.95896577309686 49.9713989253968, 19.96242378326205 49.97109452400591, 19.96195768535945 49.96887046590803))",True
3627,203,34,83,120,10,9,12,20,20,22,20,14,8,13,14,21,7,4,3,6,29,29,31,31,34,203,204,204,201,203,40,36,"POLYGON ((19.96242378326205 49.97109452400591, 19.95896577309686 49.9713989253968, 19.95943176845425 49.97362299553821, 19.96288993532677 49.9733185778735, 19.96242378326205 49.97109452400591))",True
3957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.80861044287694 49.99358774815276, 19.80515001004141 49.99388748859858, 19.80560915979303 49.99611226894317, 19.80906974972243 49.99581251245747, 19.80861044287694 49.99358774815276))",True
3962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.80469091368321 49.99166270411364, 19.80123059832314 49.99196232345878, 19.80168953759802 49.99418712397625, 19.80515001004141 49.99388748859858, 19.80469091368321 49.99166270411364))",True
3963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.80469091368321 49.99166270411364, 19.80123059832314 49.99196232345878, 19.80168953759802 49.99418712397625, 19.80515001004141 49.99388748859858, 19.80469091368321 49.99166270411364))",True
3964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.80469091368321 49.99166270411364, 19.80123059832314 49.99196232345878, 19.80168953759802 49.99418712397625, 19.80515001004141 49.99388748859858, 19.80469091368321 49.99166270411364))",True
3965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.80469091368321 49.99166270411364, 19.80123059832314 49.99196232345878, 19.80168953759802 49.99418712397625, 19.80515001004141 49.99388748859858, 19.80469091368321 49.99166270411364))",True
3966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.80515001004141 49.99388748859858, 19.80168953759802 49.99418712397625, 19.80214853024862 49.99641192035527, 19.80560915979303 49.99611226894317, 19.80515001004141 49.99388748859858))",True
3967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.80515001004141 49.99388748859858, 19.80168953759802 49.99418712397625, 19.80214853024862 49.99641192035527, 19.80560915979303 49.99611226894317, 19.80515001004141 49.99388748859858))",True
3968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.80515001004141 49.99388748859858, 19.80168953759802 49.99418712397625, 19.80214853024862 49.99641192035527, 19.80560915979303 49.99611226894317, 19.80515001004141 49.99388748859858))",True
3969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.80515001004141 49.99388748859858, 19.80168953759802 49.99418712397625, 19.80214853024862 49.99641192035527, 19.80560915979303 49.99611226894317, 19.80515001004141 49.99388748859858))",True
3978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.80168953759802 49.99418712397625, 19.79822902555953 49.99448665428385, 19.79868786110231 49.99671146669194, 19.80214853024862 49.99641192035527, 19.80168953759802 49.99418712397625))",True
3979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.80168953759802 49.99418712397625, 19.79822902555953 49.99448665428385, 19.79868786110231 49.99671146669194, 19.80214853024862 49.99641192035527, 19.80168953759802 49.99418712397625))",True
3980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.80168953759802 49.99418712397625, 19.79822902555953 49.99448665428385, 19.79868786110231 49.99671146669194, 19.80214853024862 49.99641192035527, 19.80168953759802 49.99418712397625))",True
3981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.80168953759802 49.99418712397625, 19.79822902555953 49.99448665428385, 19.79868786110231 49.99671146669194, 19.80214853024862 49.99641192035527, 19.80168953759802 49.99418712397625))",True
3982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.80123059832314 49.99196232345878, 19.79777024337502 49.99226183773917, 19.79822902555953 49.99448665428385, 19.80168953759802 49.99418712397625, 19.80123059832314 49.99196232345878))",True
3983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.80123059832314 49.99196232345878, 19.79777024337502 49.99226183773917, 19.79822902555953 49.99448665428385, 19.80168953759802 49.99418712397625, 19.80123059832314 49.99196232345878))",True
3984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.80123059832314 49.99196232345878, 19.79777024337502 49.99226183773917, 19.79822902555953 49.99448665428385, 19.80168953759802 49.99418712397625, 19.80123059832314 49.99196232345878))",True
3985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.80123059832314 49.99196232345878, 19.79777024337502 49.99226183773917, 19.79822902555953 49.99448665428385, 19.80168953759802 49.99418712397625, 19.80123059832314 49.99196232345878))",True
3995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.79822902555953 49.99448665428385, 19.79476847393912 49.99478607951947, 19.79522715236693 49.99701090795136, 19.79868786110231 49.99671146669194, 19.79822902555953 49.99448665428385))",True
3996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.79822902555953 49.99448665428385, 19.79476847393912 49.99478607951947, 19.79522715236693 49.99701090795136, 19.79868786110231 49.99671146669194, 19.79822902555953 49.99448665428385))",True
3997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.79822902555953 49.99448665428385, 19.79476847393912 49.99478607951947, 19.79522715236693 49.99701090795136, 19.79868786110231 49.99671146669194, 19.79822902555953 49.99448665428385))",True
3998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.79822902555953 49.99448665428385, 19.79476847393912 49.99478607951947, 19.79522715236693 49.99701090795136, 19.79868786110231 49.99671146669194, 19.79822902555953 49.99448665428385))",True
3999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.79822902555953 49.99448665428385, 19.79476847393912 49.99478607951947, 19.79522715236693 49.99701090795136, 19.79868786110231 49.99671146669194, 19.79822902555953 49.99448665428385))",True
4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.79822902555953 49.99448665428385, 19.79476847393912 49.99478607951947, 19.79522715236693 49.99701090795136, 19.79868786110231 49.99671146669194, 19.79822902555953 49.99448665428385))",True
4001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.79822902555953 49.99448665428385, 19.79476847393912 49.99478607951947, 19.79522715236693 49.99701090795136, 19.79868786110231 49.99671146669194, 19.79822902555953 49.99448665428385))",True
4002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.79822902555953 49.99448665428385, 19.79476847393912 49.99478607951947, 19.79522715236693 49.99701090795136, 19.79868786110231 49.99671146669194, 19.79822902555953 49.99448665428385))",True
4003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.79822902555953 49.99448665428385, 19.79476847393912 49.99478607951947, 19.79522715236693 49.99701090795136, 19.79868786110231 49.99671146669194, 19.79822902555953 49.99448665428385))",True
4025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.81207083609162 49.99328790264085, 19.80861044287694 49.99358774815276, 19.80906974972243 49.99581251245747, 19.81253030002403 49.99551265090027, 19.81207083609162 49.99328790264085))",True
4026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.81207083609162 49.99328790264085, 19.80861044287694 49.99358774815276, 19.80906974972243 49.99581251245747, 19.81253030002403 49.99551265090027, 19.81207083609162 49.99328790264085))",True
4027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.81207083609162 49.99328790264085, 19.80861044287694 49.99358774815276, 19.80906974972243 49.99581251245747, 19.81253030002403 49.99551265090027, 19.81207083609162 49.99328790264085))",True
4028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.81207083609162 49.99328790264085, 19.80861044287694 49.99358774815276, 19.80906974972243 49.99581251245747, 19.81253030002403 49.99551265090027, 19.81207083609162 49.99328790264085))",True
4045,29,4,14,15,3,2,0,0,2,3,3,3,0,2,3,1,2,0,2,3,5,5,5,5,4,26,27,28,29,29,7,5,"POLYGON ((19.85013254277365 49.98998266819567, 19.84667258624263 49.99028366930765, 19.84713362065932 49.99250825681905, 19.85059373420023 49.99220723960275, 19.85013254277365 49.98998266819567))",True
4046,29,4,14,15,3,2,0,0,2,3,3,3,0,2,3,1,2,0,2,3,5,5,5,5,4,26,27,28,29,29,7,5,"POLYGON ((19.85013254277365 49.98998266819567, 19.84667258624263 49.99028366930765, 19.84713362065932 49.99250825681905, 19.85059373420023 49.99220723960275, 19.85013254277365 49.98998266819567))",True
4047,29,4,14,15,3,2,0,0,2,3,3,3,0,2,3,1,2,0,2,3,5,5,5,5,4,26,27,28,29,29,7,5,"POLYGON ((19.85013254277365 49.98998266819567, 19.84667258624263 49.99028366930765, 19.84713362065932 49.99250825681905, 19.85059373420023 49.99220723960275, 19.85013254277365 49.98998266819567))",True
4048,29,4,14,15,3,2,0,0,2,3,3,3,0,2,3,1,2,0,2,3,5,5,5,5,4,26,27,28,29,29,7,5,"POLYGON ((19.85013254277365 49.98998266819567, 19.84667258624263 49.99028366930765, 19.84713362065932 49.99250825681905, 19.85059373420023 49.99220723960275, 19.85013254277365 49.98998266819567))",True
4073,71,19,36,35,5,0,5,5,11,4,9,3,2,9,5,3,2,4,0,4,15,14,15,17,19,59,59,62,67,71,26,22,"POLYGON ((19.86397197100703 49.98877761333821, 19.86051217365814 49.98907903461016, 19.86097383607223 49.99130355767185, 19.86443379040294 49.99100212027407, 19.86397197100703 49.98877761333821))",True
4074,55,20,24,31,3,5,3,3,3,2,6,4,7,2,1,4,3,3,1,5,14,16,17,20,20,43,49,52,55,55,31,26,"POLYGON ((19.86351020530224 49.98655310222954, 19.86005056491764 49.98685450737744, 19.86051217365814 49.98907903461016, 19.86397197100703 49.98877761333821, 19.86351020530224 49.98655310222954))",True
4075,39,12,18,21,1,0,3,2,6,2,2,4,4,1,3,4,2,3,0,2,11,11,11,11,12,43,40,40,39,39,15,13,"POLYGON ((19.86005056491764 49.98685450737744, 19.85659088472504 49.98715580749374, 19.85705233649423 49.98938035084497, 19.86051217365814 49.98907903461016, 19.86005056491764 49.98685450737744))",True
4076,85,20,43,42,7,2,3,5,6,4,7,10,6,4,6,6,8,5,1,5,16,18,19,19,20,72,80,85,84,85,30,27,"POLYGON ((19.86051217365814 49.98907903461016, 19.85705233649423 49.98938035084497, 19.85751384191952 49.99160489002716, 19.86097383607223 49.99130355767185, 19.86051217365814 49.98907903461016))",True
4077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.86304849327964 49.98432858694756, 19.85958900984183 49.98462997597348, 19.86005056491764 49.98685450737744, 19.86351020530224 49.98655310222954, 19.86304849327964 49.98432858694756))",True
4078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.86304849327964 49.98432858694756, 19.85958900984183 49.98462997597348, 19.86005056491764 49.98685450737744, 19.86351020530224 49.98655310222954, 19.86304849327964 49.98432858694756))",True
4079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.86304849327964 49.98432858694756, 19.85958900984183 49.98462997597348, 19.86005056491764 49.98685450737744, 19.86351020530224 49.98655310222954, 19.86304849327964 49.98432858694756))",True
4080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.86304849327964 49.98432858694756, 19.85958900984183 49.98462997597348, 19.86005056491764 49.98685450737744, 19.86351020530224 49.98655310222954, 19.86304849327964 49.98432858694756))",True
4086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.85958900984183 49.98462997597348, 19.85612948660314 49.98493125997304, 19.85659088472504 49.98715580749374, 19.86005056491764 49.98685450737744, 19.85958900984183 49.98462997597348))",True
4087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.85958900984183 49.98462997597348, 19.85612948660314 49.98493125997304, 19.85659088472504 49.98715580749374, 19.86005056491764 49.98685450737744, 19.85958900984183 49.98462997597348))",True
4088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.85958900984183 49.98462997597348, 19.85612948660314 49.98493125997304, 19.85659088472504 49.98715580749374, 19.86005056491764 49.98685450737744, 19.85958900984183 49.98462997597348))",True
4089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.85958900984183 49.98462997597348, 19.85612948660314 49.98493125997304, 19.85659088472504 49.98715580749374, 19.86005056491764 49.98685450737744, 19.85958900984183 49.98462997597348))",True
4090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.85612948660314 49.98493125997304, 19.85266992357652 49.98523243894445, 19.85313116473763 49.98745700257632, 19.85659088472504 49.98715580749374, 19.85612948660314 49.98493125997304))",True
4091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.85612948660314 49.98493125997304, 19.85266992357652 49.98523243894445, 19.85313116473763 49.98745700257632, 19.85659088472504 49.98715580749374, 19.85612948660314 49.98493125997304))",True
4092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.85612948660314 49.98493125997304, 19.85266992357652 49.98523243894445, 19.85313116473763 49.98745700257632, 19.85659088472504 49.98715580749374, 19.85612948660314 49.98493125997304))",True
4093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.85612948660314 49.98493125997304, 19.85266992357652 49.98523243894445, 19.85313116473763 49.98745700257632, 19.85659088472504 49.98715580749374, 19.85612948660314 49.98493125997304))",True
4099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.85266992357652 49.98523243894445, 19.84921032077484 49.98553351288554, 19.84967140496813 49.98775809262343, 19.85313116473763 49.98745700257632, 19.85266992357652 49.98523243894445))",True
